"ID"	"wt_birth"	"car_wt"	"num_ribs"	"car_bf10"	"car_lma"	"sex"	"perc_duroc"	"sire"	"dam"	"litter"	"slgdt_cd"
"298"	1344	1.81	79.37	15	19.05	45.16	"F"	0.46141458450905	335	312	44	12
"299"	1345	1.68	77.1	13	15.24	49.03	"M"	0.494852102132755	311	467	45	10
"300"	1346	1.95	87.98	15	27.94	44.19	"F"	0.45335023782386	335	494	46	12
"301"	1347	1.72	85.71	13	45.72	39.35	"M"	0.518966306417611	311	467	45	10
"302"	1350	1.59	76.19	12	20.32	42.9	"F"	0.542486980651401	335	494	46	10
"304"	1354	1.59	75.28	13	16.51	39.68	"F"	0.481893848158125	335	323	47	10
"305"	1356	1.45	73.02	15	15.24	40.32	"F"	0.442918523012794	335	323	47	12
"306"	1359	1.77	91.61	15	22.86	43.23	"M"	0.518053488862018	335	312	44	12
"307"	1360	1.41	87.98	15	27.94	36.45	"F"	0.468429479535264	335	323	47	12
"308"	1362	1.5	74.38	15	12.7	47.42	"F"	0.51478120282715	335	323	47	12
"309"	1363	1.91	76.64	14	17.78	38.39	"M"	0.522690101651992	335	494	46	10
"310"	1364	1.54	78.91	16	17.78	43.55	"F"	0.512904993627437	335	323	47	12
"311"	1365	1.72	81.63	13	27.94	29.03	"M"	0.518738159765683	335	494	46	10
"312"	1366	1.36	76.19	15	17.78	42.58	"F"	0.485867796564615	335	316	48	12
"313"	1367	1.59	80.73	13	27.94	38.71	"M"	0.491067744767563	335	323	47	10
"314"	1368	1.27	82.54	15	21.59	41.61	"F"	0.54111084702718	335	316	48	12
"315"	1369	1.45	73.92	12	21.59	33.23	"M"	0.550298897862152	335	323	47	10
"316"	1372	1.5	72.56	13	25.4	33.23	"F"	0.533370325500287	335	316	48	10
"317"	1373	1.09	74.83	13	20.32	37.1	"M"	0.460596032578522	335	316	48	10
"318"	1374	1.54	87.07	15	22.86	43.87	"F"	0.44092063479641	335	316	48	12
"319"	1377	1.13	76.19	15	20.32	40.65	"M"	0.418471010529777	335	316	48	12
"320"	1380	1.45	77.1	16	13.97	40.97	"F"	0.3882078864835	335	315	49	12
"321"	1381	1.59	76.64	12	24.13	34.52	"M"	0.567155198384604	335	315	49	10
"322"	1382	1.91	72.11	13	12.7	39.35	"F"	0.508228913752908	335	315	49	10
"323"	1383	1.27	88.44	15	24.13	45.81	"M"	0.454257410048891	335	315	49	12
"324"	1384	1.59	75.74	16	16.51	41.29	"F"	0.55811878180428	335	315	49	12
"325"	1385	1.63	76.64	15	24.13	32.58	"M"	0.491288215553477	335	315	49	12
"326"	1386	1.41	78.46	14	17.78	44.19	"F"	0.558718038494154	335	315	49	12
"328"	1388	1.86	76.64	12	19.05	39.68	"F"	0.479976601121199	311	495	50	10
"329"	1390	1.41	77.55	15	19.05	43.55	"F"	0.559584145260667	311	495	50	12
"330"	1391	1.68	92.06	13	30.48	47.1	"M"	0.522656547799836	311	495	50	10
"331"	1392	1.86	87.53	15	20.32	44.84	"F"	0.492125735821761	311	495	50	12
"333"	1400	2.04	84.35	12	27.94	42.58	"F"	0.50817250212381	328	465	51	10
"334"	1401	1.5	73.47	13	20.32	32.9	"M"	0.398498628736872	328	465	51	10
"335"	1402	1.27	89.8	16	27.94	42.58	"F"	0.503377069793613	328	465	51	12
"336"	1404	1	87.07	15	NA	NA	"F"	0.49197294903156	328	465	51	12
"337"	1405	1.95	90.7	15	27.94	42.58	"M"	0.504729691229475	311	490	52	12
"338"	1406	1.27	71.2	14	NA	NA	"F"	0.560892445662374	328	465	51	12
"339"	1407	1.45	88.44	15	21.59	44.52	"M"	0.505077863988224	311	490	52	12
"340"	1409	1.95	83.9	12	27.94	45.16	"M"	0.489030257904378	311	490	52	10
"341"	1411	2.27	76.64	12	25.4	40	"M"	0.501849642115694	311	490	52	10
"342"	1414	1.81	87.53	15	NA	NA	"F"	0.459326914642148	311	490	52	12
"343"	1417	1.18	82.99	13	26.67	38.39	"M"	0.500493766484459	311	476	53	10
"344"	1420	1.81	79.37	12	25.4	40.97	"F"	0.463143726442018	311	476	53	10
"345"	1422	2.13	78.46	13	19.05	41.29	"F"	0.524585098284091	311	476	53	10
"346"	1423	2.13	82.99	15	34.29	32.58	"M"	0.497246678433313	311	476	53	11
"347"	1424	2.18	84.58	15	34.29	40.97	"F"	0.502002953557188	311	476	53	11
"348"	1425	1.59	71.66	15	24.13	38.06	"M"	0.36592622011582	311	476	53	11
"349"	1426	2.13	89.34	16	22.86	44.84	"F"	0.49637465377558	311	476	53	11
"350"	1427	1.04	NA	NA	NA	NA	"M"	0.523875751513078	311	493	54	NA
"351"	1428	1.5	76.19	13	17.78	42.9	"F"	0.521385141714686	311	476	53	10
"352"	1429	1.59	88.89	14	25.4	45.81	"M"	0.481804120398005	311	493	54	10
"353"	1431	1.72	81.18	15	30.48	42.58	"M"	0.494277941009433	311	493	54	11
"354"	1434	1.81	81.63	15	22.86	45.81	"F"	0.488191289068146	311	493	54	11
"355"	1435	1.54	88.66	16	31.75	45.48	"M"	0.506163340807097	311	493	54	11
"356"	1436	1.22	80.27	15	15.24	47.42	"F"	0.487992127910536	311	493	54	12
"357"	1437	1.41	87.53	16	16.51	44.19	"M"	0.537146078384815	335	468	55	12
"358"	1438	1.36	80.27	15	12.7	42.26	"F"	0.520066660521697	311	493	54	12
"359"	1439	1.59	80.73	16	20.32	41.94	"M"	0.514294958221641	335	468	55	12
"360"	1441	1	87.53	15	22.86	41.29	"M"	0.538544495452823	335	468	55	12
"361"	1442	1.22	69.39	15	15.24	39.68	"F"	0.506356260088766	311	493	54	12
"362"	1443	1.22	73.47	12	20.32	40	"M"	0.458760075493288	335	468	55	10
"363"	1444	1.22	74.15	15	19.05	41.29	"F"	0.616817004229582	311	493	54	11
"364"	1445	1.77	82.54	16	22.86	49.68	"M"	0.381386898911013	335	485	56	11
"365"	1446	1.09	81.63	15	24.13	36.77	"F"	0.580491396663384	335	468	55	12
"366"	1448	1.41	81.18	15	15.24	45.16	"F"	0.511044747704807	335	468	55	12
"367"	1449	1.63	85.03	17	19.05	42.58	"M"	0.442723683185659	335	485	56	11
"368"	1450	1.18	80.27	16	19.05	40	"F"	0.544235593176644	335	468	55	12
"369"	1451	1.77	87.07	16	20.32	46.45	"M"	0.520606958747581	335	485	56	12
"370"	1452	1.18	79.82	16	15.24	45.81	"F"	0.45926592668143	335	468	55	12
"371"	1453	1	87.53	15	20.32	42.58	"M"	0.511675511762845	335	485	56	12
"372"	1454	1.32	81.18	15	19.05	38.06	"M"	0.516306177243788	335	468	55	12
"373"	1455	1.81	82.09	13	17.78	46.77	"M"	0.502718795362908	335	485	56	10
"374"	1456	1.45	67.57	15	17.78	37.74	"F"	0.438873174471801	335	485	56	11
"375"	1457	1.45	NA	NA	NA	NA	"M"	0.483989215040731	335	485	56	NA
"376"	1458	1.45	69.16	16	15.24	44.19	"F"	0.569332957402529	335	485	56	11
"377"	1459	1.45	78	13	24.13	38.39	"M"	0.526130810070728	335	485	56	10
"378"	1460	1.45	82.54	15	15.24	43.87	"F"	0.561755965582749	335	485	56	12
"379"	1462	1.81	85.71	12	25.4	39.35	"F"	0.817131775919826	328	313	57	10
"382"	1465	1.81	95.24	16	35.56	37.74	"M"	0.71742816466707	328	313	57	12
"383"	1466	1.91	86.17	15	22.86	38.71	"F"	0.763469904375421	328	313	57	12
"384"	1467	1.36	85.26	15	24.13	44.19	"M"	0.467576754305821	335	475	58	12
"385"	1468	1.04	79.37	16	22.86	36.77	"F"	0.686092521101171	328	313	57	12
"386"	1469	1.54	87.53	15	26.67	40.65	"M"	0.49101139831037	335	475	58	12
"387"	1471	1.5	75.74	13	22.86	33.87	"M"	0.465943682028866	335	475	58	10
"389"	1473	2	75.28	12	17.78	42.26	"M"	0.488745010393466	328	160	59	10
"390"	1474	1.32	85.26	16	20.32	37.74	"F"	0.479039983034776	328	160	59	12
"391"	1475	2.09	83.9	13	22.86	42.26	"M"	0.477425959357394	328	160	59	10
"392"	1476	1.54	72.56	13	17.78	36.13	"F"	0.450594664475281	328	160	59	10
"393"	1477	1.77	80.27	12	22.86	47.1	"M"	0.397865506518468	328	160	59	10
"394"	1478	2.04	90.7	16	20.32	52.9	"F"	0.487459852237187	311	497	60	12
"395"	1479	1.54	73.02	12	24.13	40.97	"M"	0.475260259965823	328	160	59	10
"396"	1480	1.59	73.47	13	15.24	44.84	"F"	0.499587331869031	311	497	60	10
"397"	1481	1.77	89.8	14	22.86	42.9	"M"	0.527090715110644	328	160	59	12
"398"	1482	1.72	78.91	15	22.86	43.23	"F"	0.516330358730201	311	497	60	11
"399"	1483	2	79.82	13	22.86	41.61	"M"	0.531860677120698	328	160	59	10
"400"	1484	1.72	75.96	15	30.48	40	"F"	0.527580664841757	311	497	60	11
"401"	1485	2.31	90.25	13	22.86	39.03	"M"	0.55711149411108	328	160	59	10
"402"	1486	1.09	73.47	15	21.59	43.23	"F"	0.502082976599546	311	497	60	12
"403"	1489	1.68	NA	NA	NA	NA	"M"	0.494041172456582	311	497	60	NA
"404"	1491	1.72	83.45	15	33.02	42.9	"M"	0.474401957972612	311	497	60	11
"405"	1493	1.4	97.06	15	34.29	39.99	"M"	0.487823483285791	311	497	60	11
"406"	1494	1.32	75.28	14	33.02	36.45	"F"	0.505147433820824	311	481	61	13
"407"	1495	0.91	92.52	15	35.56	44.84	"M"	0.49209327207233	311	497	60	12
"408"	1496	1.59	86.17	16	35.56	39.03	"F"	0.485598028044625	311	473	62	13
"409"	1497	1.63	93.88	16	38.1	39.35	"M"	0.538585555904929	311	481	61	13
"410"	1498	1.81	76.64	16	20.32	51.61	"F"	0.545885755474045	311	473	62	13
"411"	1499	1.86	87.07	15	29.21	42.58	"M"	0.528644087157136	311	481	61	13
"412"	1500	1.5	80.27	15	29.21	34.52	"F"	0.489227492593588	331	491	63	13
"413"	1501	1.91	84.35	16	40.64	32.26	"M"	0.476455891380943	311	481	61	13
"414"	1502	1.04	80.27	15	20.32	40.97	"F"	0.586045370339223	331	491	63	14
"415"	1503	1.72	88.89	15	33.02	37.42	"M"	0.513904397841361	311	473	62	15
"416"	1504	1.81	84.13	16	27.94	37.1	"F"	0.475000993932854	331	491	63	14
"417"	1505	1.81	82.99	15	27.94	39.35	"M"	0.510708420793302	311	473	62	13
"418"	1506	1.63	79.37	15	17.78	40.65	"F"	0.600550653337403	331	491	63	15
"419"	1507	1.45	76.64	15	22.86	35.81	"M"	0.476679953373515	311	473	62	13
"420"	1509	1.41	74.38	15	33.02	35.16	"M"	0.498669666187026	311	473	62	13
"421"	1510	1.68	92.06	17	NA	NA	"F"	0.451905163675302	331	459	64	14
"422"	1511	1.95	82.54	15	29.21	39.68	"M"	0.52179804111003	311	473	62	13
"423"	1512	1.77	88.89	16	22.86	48.39	"F"	0.429144336763966	331	459	64	14
"424"	1513	1.63	93.42	15	38.1	36.13	"M"	0.494578306230428	311	473	62	13
"425"	1517	1.63	95.01	17	34.29	39.68	"M"	0.466899497596251	331	491	63	14
"426"	1518	1.13	73.92	16	17.78	39.03	"F"	0.563383864997074	331	459	64	13
"427"	1519	0.86	81.63	14	46.99	28.71	"M"	0.527292903656131	331	491	63	15
"428"	1520	1.72	79.82	16	20.32	42.9	"F"	0.430254344571738	331	459	64	13
"429"	1521	1.22	83.45	16	25.4	39.68	"M"	0.463493761946018	331	491	63	15
"430"	1522	1.13	86.62	15	24.13	43.23	"F"	0.527331315932369	330	461	65	15
"431"	1523	1.77	93.2	17	33.02	41.94	"M"	0.506877226562525	331	491	63	14
"432"	1524	2.4	90.7	15	20.32	45.81	"F"	0.401707659295624	330	461	65	15
"433"	1525	1.41	82.54	17	30.48	34.84	"M"	0.485344074460319	331	491	63	13
"434"	1527	1.72	87.98	15	30.48	36.45	"M"	0.493678269977147	331	459	64	13
"435"	1528	2.36	95.24	15	31.75	40.97	"F"	0.480782295289755	330	461	65	15
"436"	1529	2	92.29	16	31.75	45.48	"M"	0.436632187197468	331	459	64	14
"437"	1531	2	75.74	16	16.51	41.94	"M"	0.421201998611419	331	459	64	13
"438"	1532	1.72	82.09	15	27.94	43.87	"F"	0.443030793187562	330	461	65	14
"439"	1533	2	96.37	15	30.48	50.65	"M"	0.558990033043076	331	459	64	14
"440"	1534	1.22	85.71	16	30.48	41.94	"F"	0.476966873988842	330	461	65	14
"441"	1536	1.63	83.45	15	22.86	44.84	"F"	0.474431453251746	330	480	66	15
"442"	1537	1.63	82.31	16	35.56	34.19	"M"	0.471266181493947	330	461	65	14
"443"	1538	1.95	85.26	17	27.94	45.81	"F"	0.517983840467105	330	480	66	15
"444"	1540	1.22	80.73	15	22.86	39.35	"F"	NA	330	480	66	15
"445"	1541	1.36	88.44	15	25.4	38.39	"M"	NA	330	461	65	15
"446"	1542	1	77.55	14	27.94	35.81	"F"	0.501923042058687	311	477	67	15
"447"	1543	1.86	75.96	15	24.13	38.39	"M"	0.480797928144148	330	461	65	14
"448"	1544	1.5	86.62	16	29.21	42.26	"F"	0.502634487867819	311	477	67	13
"449"	1546	1.5	83.45	16	24.13	44.52	"F"	0.525062794496226	311	477	67	13
"450"	1547	2.09	80.73	15	26.67	40	"M"	0.513403421832862	330	480	66	15
"451"	1549	1.41	85.26	15	24.13	48.71	"M"	0.473457407992006	330	480	66	15
"452"	1552	0.86	91.16	14	33.02	44.19	"F"	0.506344630887978	311	477	67	15
"453"	1553	1.63	83.9	15	30.48	37.42	"M"	NA	311	477	67	13
"454"	1554	2.04	85.26	14	24.13	36.45	"F"	0.505109028835307	331	324	68	13
"455"	1558	1.09	82.54	15	20.32	35.48	"F"	0.418263519094319	331	324	68	15
"456"	1560	1.18	81.18	15	20.32	50.65	"F"	NA	330	456	69	15
"457"	1561	1.18	68.48	15	25.4	31.94	"M"	0.488257730153139	331	324	68	13
"458"	1563	1.95	91.61	15	20.32	49.03	"M"	0.488955929314772	331	324	68	15
"459"	1564	1.81	73.02	16	21.59	41.29	"F"	0.50460173641035	330	456	69	13
"460"	1565	1.27	74.83	15	25.4	34.19	"M"	0.562967073922788	331	324	68	13
"461"	1566	1.72	86.17	15	20.32	47.74	"F"	0.49349038873957	330	456	69	15
"462"	1567	1.41	78.46	15	33.02	34.52	"M"	0.519937208771024	331	324	68	13
"463"	1568	1.45	76.19	15	17.78	42.58	"F"	0.541249471125781	330	456	69	15
"464"	1570	1.22	85.71	16	27.94	43.23	"F"	0.411601877086863	331	484	70	15
"465"	1574	1.72	102.04	15	45.72	48.06	"F"	0.517714164544495	311	314	71	15
"466"	1577	1.59	92.97	15	38.1	40.97	"M"	0.553685649676166	330	456	69	15
"467"	1578	1.54	95.24	16	39.37	47.42	"F"	0.450008546925613	311	314	71	14
"468"	1579	1.86	77.55	15	39.37	30.97	"M"	0.506004245467731	330	456	69	13
"469"	1580	0.95	82.77	15	29.21	38.39	"F"	0.476405960499138	311	314	71	14
"470"	1581	1.54	85.71	16	34.29	39.03	"M"	0.554720035148436	330	456	69	15
"471"	1582	1.5	80.73	15	17.78	43.87	"F"	0.467075617843556	326	460	72	16
"472"	1584	1.63	83.9	16	20.32	42.58	"F"	NA	326	460	72	18
"473"	1585	1.32	88.44	15	43.18	34.52	"M"	NA	331	484	70	15
"474"	1588	1.32	88.44	15	20.32	53.55	"F"	0.44542895565518	326	460	72	16
"475"	1589	1.95	90.7	15	27.94	47.42	"M"	0.476209644192579	311	314	71	14
"476"	1590	1.13	68.48	15	11.43	42.26	"F"	0.512711662362795	326	320	73	18
"477"	1591	1.95	101.13	15	33.02	48.39	"M"	0.517070594857138	311	314	71	15
"478"	1592	1.13	80.5	15	20.32	39.03	"F"	0.56810613536438	326	320	73	17
"479"	1593	1.77	91.16	15	34.29	43.87	"M"	0.50508076095802	311	314	71	14
"480"	1594	1.04	74.38	15	15.24	45.16	"F"	0.472948863714304	326	320	73	17
"481"	1596	1.32	82.09	14	20.32	40.32	"F"	0.510284380322034	326	320	73	16
"482"	1597	1.09	89.34	14	43.18	40	"M"	0.48742218338899	311	314	71	15
"483"	1599	1.68	86.62	14	30.48	40	"M"	0.463044150796002	326	460	72	16
"484"	1601	1.95	86.17	14	20.32	46.77	"M"	NA	326	460	72	16
"485"	1602	1.54	74.83	15	12.7	43.55	"F"	NA	326	318	74	18
"486"	1604	1.36	88.89	16	25.4	38.39	"F"	0.531774210558988	326	318	74	16
"487"	1606	1.41	75.74	14	17.78	42.58	"F"	0.499931157948069	326	318	74	16
"488"	1607	1.41	89.8	14	20.32	46.77	"M"	0.493288176833475	326	460	72	16
"489"	1608	1.45	79.37	14	15.24	50.97	"F"	0.567811364074703	326	318	74	18
"490"	1610	1.09	77.1	15	11.43	44.84	"F"	0.479096342287691	326	318	74	18
"491"	1613	1.27	88.89	15	41.91	37.1	"M"	0.515523736244044	326	460	72	16
"492"	1614	1.41	82.99	14	17.78	41.29	"F"	0.472859116969427	328	472	75	16
"493"	1615	1.77	85.71	15	25.4	42.58	"M"	0.547925345501892	326	320	73	18
"494"	1616	0.91	80.27	14	17.78	43.87	"F"	NA	328	472	75	18
"495"	1617	1.59	76.19	16	17.78	42.26	"M"	NA	326	320	73	16
"496"	1618	0.91	80.73	15	20.32	38.71	"F"	0.516671744459413	328	472	75	16
"497"	1619	1.13	84.81	14	24.13	43.87	"M"	0.53674873836498	326	320	73	18
"498"	1620	0.64	79.37	14	22.86	43.87	"F"	0.50639972432987	328	472	75	18
"499"	1623	1.41	81.63	15	24.13	39.35	"M"	0.502014137915556	326	320	73	18
"500"	1625	1.27	73.24	15	22.86	38.39	"M"	0.483074097595655	326	320	73	17
"501"	1626	1.59	86.17	15	22.86	43.87	"F"	0.500405245504488	328	478	76	16
"502"	1627	1	77.55	16	21.59	37.1	"M"	0.492218483987583	326	320	73	17
"503"	1628	1.86	82.09	14	22.86	42.58	"F"	0.452211576958764	328	478	76	18
"504"	1630	1.68	77.55	15	22.86	38.71	"F"	0.492512666160258	328	478	76	16
"505"	1631	0.95	71.2	14	17.78	40.65	"M"	NA	326	320	73	18
"506"	1632	1.72	78	14	17.78	42.58	"F"	NA	328	478	76	18
"507"	1633	1.63	82.99	15	22.86	39.35	"M"	0.475695371059178	326	318	74	16
"508"	1634	1.5	79.37	15	20.32	37.74	"F"	0.494746739394803	328	482	77	16
"509"	1635	1.72	81.18	14	25.4	42.58	"M"	0.579389001392149	326	318	74	16
"510"	1636	1.45	75.28	15	20.32	38.71	"F"	0.487396207506029	328	482	77	18
"511"	1638	1.09	69.16	16	15.24	35.48	"F"	0.562880154223366	328	482	77	17
"512"	1639	1.13	79.82	14	17.78	37.42	"M"	0.455479742408509	326	318	74	16
"513"	1640	1.5	82.77	15	17.78	46.45	"F"	0.519678429859274	328	482	77	17
"514"	1641	1.13	79.82	14	22.86	34.52	"M"	0.423986905932326	328	472	75	16
"515"	1642	1.63	79.37	15	15.24	41.61	"F"	0.475808647046258	328	470	78	16
"516"	1643	1.63	97.05	16	24.13	41.94	"M"	0.487580421257824	328	472	75	16
"517"	1644	1.41	91.84	16	25.4	43.23	"F"	0.492520427782508	328	470	78	17
"518"	1645	0.86	63.49	15	17.78	32.9	"M"	0.426274695500325	328	472	75	18
"519"	1646	1.54	77.1	16	25.4	37.1	"F"	0.527043617783814	328	470	78	17
"520"	1647	1.32	82.09	14	17.78	41.94	"M"	0.514517719693553	328	472	75	16
"521"	1649	1.13	80.27	15	24.13	36.45	"M"	0.523041815415439	328	472	75	16
"522"	1650	1.32	82.54	14	17.78	46.13	"F"	0.484174216034546	328	466	79	18
"523"	1651	1	77.55	15	22.86	36.77	"M"	0.48657124214606	328	472	75	16
"524"	1652	1.54	73.92	15	16.51	36.77	"F"	0.616350408450523	328	466	79	17
"525"	1654	1.68	78.46	14	15.24	42.9	"F"	0.510842683140752	328	466	79	16
"526"	1655	2.22	83.45	15	25.4	41.94	"M"	0.480275100894962	328	478	76	18
"527"	1656	1.41	88.44	14	17.78	48.71	"F"	0.501250893474553	328	466	79	18
"528"	1657	1.59	75.74	14	27.94	34.52	"M"	0.522016811171509	328	478	76	16
"529"	1658	1.27	78.91	14	NA	NA	"F"	0.493555185881327	328	466	79	18
"530"	1659	1.81	78.91	14	22.86	41.29	"M"	0.456322624572008	328	478	76	16
"531"	1660	1.36	68.48	15	11.43	36.45	"F"	0.524900339058081	328	466	79	18
"532"	1661	1.68	87.53	14	30.48	36.77	"M"	0.508997351684304	328	478	76	18
"533"	1662	1.04	72.11	15	26.67	41.61	"F"	0.495395826302485	328	466	79	17
"534"	1663	1.59	78	15	25.4	41.29	"M"	0.505722368561887	328	478	76	16
"535"	1664	1.04	78	15	20.32	43.87	"F"	0.500558653871584	328	466	79	18
"536"	1665	1.27	80.73	14	20.32	38.39	"M"	0.508282471088472	328	478	76	16
"537"	1669	1.68	78.91	16	30.48	40.97	"M"	0.443527501370555	328	482	77	17
"538"	1670	1.54	75.28	15	19.05	38.39	"F"	0.343810913820723	328	325	80	16
"539"	1671	1.36	75.28	14	17.78	41.94	"M"	0.512022949654544	328	482	77	16
"540"	1673	1.72	79.37	14	25.4	39.35	"M"	0.551659783600043	328	482	77	16
"541"	1674	1.18	63.49	14	13.97	34.52	"F"	0.529964227671206	328	325	80	18
"542"	1675	1.5	85.26	14	17.78	44.84	"M"	0.511925828677308	328	482	77	18
"543"	1676	1.45	79.82	14	17.78	44.84	"F"	0.51769333531585	328	325	80	18
"544"	1677	1.13	73.92	15	17.78	40	"M"	0.479696979803264	328	482	77	17
"545"	1680	1.13	84.81	14	26.67	36.13	"F"	0.473112201369449	328	325	80	16
"546"	1681	1.36	71.66	14	17.78	40	"M"	0.51057424043281	328	470	78	18
"547"	1682	0.91	83.45	14	20.32	45.16	"F"	0.417319098818324	326	464	81	18
"548"	1683	1.22	82.54	15	33.02	33.55	"M"	NA	328	470	78	16
"549"	1684	1.27	81.18	15	19.05	43.87	"F"	0.550650634059188	326	464	81	18
"550"	1685	1.13	69.16	15	20.32	34.84	"M"	0.443655126228583	328	470	78	17
"551"	1686	1.04	75.28	15	17.78	41.61	"F"	0.389117568174992	326	464	81	18
"552"	1687	0.91	77.78	16	22.86	40.65	"M"	0.424580168357943	328	470	78	17
"553"	1690	1.59	78.91	15	21.59	45.48	"F"	0.558387252739474	326	301	82	16
"554"	1692	1.32	82.99	15	17.78	42.9	"F"	0.503595088396641	326	301	82	18
"555"	1693	1.59	82.99	14	22.86	45.81	"M"	0.547622887437825	328	466	79	18
"556"	1694	1.22	84.35	16	20.32	43.23	"F"	0.498702319602152	326	301	82	18
"557"	1695	1.45	86.62	16	31.75	35.16	"M"	0.455071475995136	328	466	79	17
"559"	1697	1.22	81.41	15	25.4	43.23	"M"	0.486163538561065	328	466	79	17
"560"	1698	1.91	76.19	15	17.78	42.58	"F"	0.502967309979553	326	489	83	16
"561"	1701	1.13	83.45	14	20.32	42.26	"M"	0.489015567463795	328	466	79	16
"562"	1702	1.45	81.63	15	20.32	40.32	"F"	0.52262261440989	326	322	84	16
"563"	1703	1.22	84.35	14	22.86	41.61	"M"	0.516894150626215	328	466	79	18
"564"	1704	1.18	82.09	15	27.94	45.16	"F"	0.440786519446998	326	322	84	16
"565"	1705	1.04	76.19	14	20.32	40.65	"M"	0.480203957329591	328	466	79	18
"566"	1707	1.63	78.91	15	27.94	36.45	"M"	0.456385538122469	328	325	80	16
"567"	1708	1.86	82.99	14	16.51	49.35	"F"	0.487869605742737	326	322	84	18
"568"	1709	1.86	76.64	15	30.48	34.52	"M"	0.587181367632681	328	325	80	16
"569"	1710	1.27	77.1	15	16.51	41.94	"F"	0.519328861595772	326	322	84	18
"570"	1711	0.91	77.1	14	31.75	33.23	"M"	0.549580612994988	328	325	80	18
"571"	1712	1.09	69.39	15	13.97	45.48	"F"	0.48245551043993	326	322	84	18
"572"	1713	1.63	75.74	14	22.86	41.29	"M"	0.505530656763965	326	464	81	16
"573"	1715	1.77	81.18	15	25.4	36.77	"M"	0.420960428843686	326	464	81	16
"575"	1717	1.5	77.1	15	30.48	36.13	"M"	0.520802161853799	326	464	81	16
"576"	1718	1.81	78	15	17.78	42.58	"F"	0.527400617221073	326	303	85	16
"577"	1719	1.36	87.98	15	20.32	47.42	"M"	0.502179440072021	326	464	81	18
"578"	1720	1.63	84.35	14	24.13	37.74	"F"	0.488550585821754	326	303	85	16
"579"	1721	1.54	78.91	14	20.32	36.45	"M"	0.494429608406156	326	464	81	16
"580"	1722	1.5	83.9	14	19.05	43.87	"F"	0.496320048430159	326	303	85	18
"581"	1724	1.54	91.16	14	19.05	46.13	"F"	0.473018735495996	326	303	85	18
"582"	1725	1.5	77.55	16	25.4	31.29	"M"	0.572206317558832	326	301	82	16
"583"	1726	1.27	84.35	14	20.32	44.52	"F"	0.505593386459137	326	303	85	18
"584"	1727	1.59	81.63	15	43.18	32.9	"M"	0.41127598602424	326	301	82	16
"585"	1728	1.22	78.46	16	20.32	41.29	"F"	0.46371415282193	326	303	85	18
"586"	1729	1.95	85.26	14	29.21	35.48	"M"	0.51678138832317	326	301	82	16
"587"	1730	1.04	80.73	15	19.05	42.26	"F"	0.364242502020543	326	303	85	18
"588"	1731	1.32	87.98	14	29.21	40.32	"M"	0.525665115606735	326	301	82	18
"589"	1733	1.36	80.27	15	30.48	35.16	"M"	0.457627722457679	326	301	82	16
"590"	1734	1.59	92.06	15	33.02	45.81	"F"	0.47093195223826	326	471	86	21
"591"	1735	1.22	82.54	14	25.4	42.26	"M"	0.428826306392105	326	301	82	18
"592"	1736	1.13	76.19	15	20.32	34.84	"F"	0.536806046248883	326	471	86	19
"593"	1737	1.81	80.27	16	22.86	42.9	"M"	0.557837822739681	326	489	83	16
"594"	1739	2.09	78	15	17.78	38.06	"F"	0.549109272125667	326	489	83	16
"595"	1740	1.95	87.98	16	20.32	48.39	"F"	0.422759180412681	328	315	87	19
"597"	1742	1.77	97.96	15	30.48	41.94	"F"	0.564895521851756	328	315	87	21
"598"	1743	1.41	83.45	14	33.02	32.26	"M"	NA	326	322	84	18
"599"	1745	1.36	78.91	15	27.94	34.19	"M"	0.480686466111459	326	322	84	16
"600"	1746	1.54	84.35	14	21.59	44.52	"F"	0.490550301496412	328	468	88	20
"601"	1748	1.59	91.16	14	20.32	50.65	"F"	0.471950682830764	328	468	88	21
"602"	1750	0.64	78	15	21.59	38.39	"F"	0.463449824102057	328	468	88	21
"603"	1751	1.95	78.91	15	22.86	36.45	"M"	0.50612791829225	326	303	85	16
"604"	1752	1.72	95.24	14	19.05	58.71	"F"	0.456395633029838	326	494	89	21
"605"	1753	1.27	78	15	22.86	34.52	"M"	0.544414241653691	326	303	85	16
"606"	1754	1.5	87.53	15	22.86	43.87	"F"	0.482272107898082	326	494	89	19
"607"	1755	1.41	96.15	15	43.18	37.42	"M"	0.588587711715744	326	471	86	19
"608"	1758	1.63	79.37	14	24.13	44.52	"F"	0.594448120520363	328	493	90	20
"609"	1759	1.95	89.34	15	45.72	35.48	"M"	0.47865981896292	326	471	86	19
"610"	1760	1.81	69.39	16	11.43	41.94	"F"	0.575505971075365	328	493	90	20
"611"	1761	1.63	82.09	14	46.99	33.55	"M"	0.529989013937335	326	471	86	19
"612"	1762	1.68	82.54	16	20.32	39.35	"F"	0.514863905570031	328	493	90	19
"613"	1763	1.27	80.73	15	31.75	34.52	"M"	0.519815358810117	326	471	86	19
"614"	1764	1.54	88.44	14	21.59	49.03	"F"	0.478956532838488	328	316	91	21
"615"	1765	1.86	92.52	15	41.91	33.87	"M"	0.468810137390854	326	471	86	19
"616"	1766	1.81	90.25	14	36.83	33.55	"F"	0.525156668124061	328	316	91	21
"617"	1767	1.32	86.62	15	34.29	33.23	"M"	0.499095830494616	328	315	87	19
"619"	1769	1.59	83.45	15	30.48	34.19	"M"	0.450736837017513	328	315	87	19
